Total cases,Johor,Kedah,Kelantan,Malacca,Negeri Sembilan,Pahang,Penang,Perak,Perlis,Sabah,Sarawak,Selangor,Terengganu,Kuala Lumpur,Putrajaya,Labuan,Date
2299,,7.0,,,,,,,,,,,,,,,2020-11-19
2301,,,,,,,,,,,,,,,,14.0,2021-03-23
2302,,,,,,,,,,,,,,,,1.0,2021-03-24
2302,,,,,,,,,,,,,,,11.0,,2021-06-30
2305,,,,,,,,,,,,,,,,3.0,2021-03-25
2310,,,,,,,,,,,,,,,,5.0,2021-03-26
2312,,,,,,,,,,,,,,,,2.0,2021-03-27
2312,,,,,,,44.0,,,,,,,,,,2020-12-05
2312,,,,,,,,,,,,,,,10.0,,2021-07-01
2313,,,,,260.0,,,,,,,,,,,,2020-11-09
2315,,,,,,,,,,,,31.0,,,,,2020-10-02
2318,,19.0,,,,,,,,,,,,,,,2020-11-20
2318,,,,,,,,,,,,,,,,6.0,2021-03-28
2318,,,,,,31.0,,,,,,,,,,,2021-01-19
2319,,,,,,,,,,,,,,,,1.0,2021-03-29
2320,,,,,,,,,,,,,,,,1.0,2021-03-30
2324,,6.0,,,,,,,,,,,,,,,2020-11-21
2328,,,,,,,,,,,,,,,,8.0,2021-03-31
2332,,,,,,,,,,,,,,,20.0,,2021-07-02
2334,,,,,,,,,78.0,,,,,,,,2021-09-05
2335,,,,,,,,,,,,,,,,7.0,2021-04-01
2339,,,,,,,,,,,,,,,,4.0,2021-04-02
2340,,16.0,,,,,,,,,,,,,,,2020-11-22
2343,,,,,,,31.0,,,,,,,,,,2020-12-06
2347,,,,,,,,,,,,32.0,,,,,2020-10-03
2348,,,,,,,,,,,,,,,16.0,,2021-07-03
2350,,,,,,,,,,,,,55.0,,,,2021-02-03
2351,,,,,,,,,,,,,,,,12.0,2021-04-03
2357,,,,,,,,62.0,,,,,,,,,2020-12-12
2362,69.0,,,,,,,,,,,,,,,,2020-12-11
2364,,,,,,,,,,,,,,,16.0,,2021-07-04
2367,,,,,,,,,,,156.0,,,,,,2021-01-19
2370,,,,,,,,,,,,,,271.0,,,2020-06-04
2370,,,,132.0,,,,,,,,,,,,,2021-01-20
2370,,,,,,52.0,,,,,,,,,,,2021-01-20
2372,,,,,,,,,38.0,,,,,,,,2021-09-06
2373,,,,,,,,,,,,,,,,22.0,2021-04-04
2374,,,,,,,,,,,,,,4.0,,,2020-06-05
2376,,36.0,,,,,,,,,,,,,,,2020-11-23
2378,,,,,,,,,,,,31.0,,,,,2020-10-04
2387,,,121.0,,,,,,,,,,,,,,2021-01-20
2389,,,,,,,,,,,,,,15.0,,,2020-06-06
2389,,,,,,,,,,126.0,,,,,,,2020-10-04
2389,,,,,,,,,,,,,,,25.0,,2021-07-05
2390,,,,,,,,,,,,,,,,17.0,2021-04-05
2390,,14.0,,,,,,,,,,,,,,,2020-11-24
2392,,,,,,,,,20.0,,,,,,,,2021-09-07
2393,,,,,,,,,,,,,,4.0,,,2020-06-07
2394,,,,,,,,,,,,,,1.0,,,2020-06-08
2398,,,,,,,55.0,,,,,,,,,,2020-12-07
2398,,,,,,,,,,,,,,,,8.0,2021-04-06
2398,,,,,,,,,,,,,,0.0,,,2020-06-10
2398,,,,,,,,,,,,,,4.0,,,2020-06-09
2399,,,,,,,,,,,,,,,,1.0,2021-04-07
2399,,,,,,,,,,,,,,1.0,,,2020-06-11
2402,,,,,,,,,,,,,,,,3.0,2021-04-08
2405,,,,,,,,,,,,,,,,3.0,2021-04-09
2407,,,,,,,,,,,,,,,,2.0,2021-04-10
2409,,,,,,,,,,,,,,10.0,,,2020-06-12
2410,,,,,,,,,,,,,,1.0,,,2020-06-13
2411,,,,,,,,,,,,,,,,4.0,2021-04-11
2411,,,,,,,,,,,,,,,,0.0,2021-04-12
2412,,,,,,,,,,,,34.0,,,,,2020-10-05
2414,,,,,,,,,,,,,,,,3.0,2021-04-13
2414,,24.0,,,,,,,,,,,,,,,2020-11-25
2414,,,,,,,,,,,,,,4.0,,,2020-06-14
2415,,,,,,,,,,,,,,1.0,,,2020-06-15
2415,,,,,,,,,,,,,,,,1.0,2021-04-14
2416,,,,,,,18.0,,,,,,,,,,2020-12-08
2417,,,,,,,,,,,,,,2.0,,,2020-06-16
2418,,,,,,,,,,,,,,1.0,,,2020-06-17
2418,,,,,,48.0,,,,,,,,,,,2021-01-21
2418,,,,,,,,,,,,,,,,3.0,2021-04-15
2419,,,,,,,,,,,,,69.0,,,,2021-02-04
2419,,,,,,,,,,,,,,,,1.0,2021-04-16
2421,,,,,,,,,,,,,,,,2.0,2021-04-17
2422,,,,,,,,,,,,,,4.0,,,2020-06-18
2422,,,,,,,,,,,,,,,33.0,,2021-07-06
2423,,,,,,,,,,,,,,1.0,,,2020-06-19
2427,,,,,,,,,,,,,,,,6.0,2021-04-18
2430,,,,,,,,,,,,,,0.0,,,2020-06-25
2430,,,,,,,,,,,,,,0.0,,,2020-06-24
2430,,,,,,,,,,,,,,7.0,,,2020-06-20
2430,,,,,,,,,,,,,,0.0,,,2020-06-21
2430,,,,,,,,,,,,,,0.0,,,2020-06-22
2430,,,,,,,,,,,,,,0.0,,,2020-06-23
2431,,,,,,,,,,,,,,1.0,,,2020-06-26
2433,,,,,,,,,,,,,,,,6.0,2021-04-19
2434,,,,,,,,,,,,,,,,1.0,2021-04-20
2435,,,,,,,,,,,,,,4.0,,,2020-06-27
2436,,,,,,,,,,,,,,0.0,,,2020-06-30
2436,,,,,,,,,,,,,,0.0,,,2020-06-29
2436,,,,,,,,,,,,,,,,2.0,2021-04-21
2436,,,,,,,,,,,,,,1.0,,,2020-06-28
2436,,,,,,,,,,,,,,0.0,,,2020-07-01
2437,,,,,,,,,,,,,,0.0,,,2020-07-03
2437,,,,,,,,,,,,,,1.0,,,2020-07-02
2438,,24.0,,,,,,,,,,,,,,,2020-11-26
2438,,,,,,,,,,,,,,0.0,,,2020-07-05
2438,,,,,,,,,,,,,,1.0,,,2020-07-04
2439,,,,,,,,,,,,,,,,3.0,2021-04-22
2439,,,,,,,,,,,,,,1.0,,,2020-07-06
2441,,,,,,,,,,,,,,2.0,,,2020-07-07
2442,,,,,,,,,,,,,,,,3.0,2021-04-23
2442,,,,,,,,,,,,,,0.0,,,2020-07-09
2442,,,,,,,,,,,,,,,,0.0,2021-04-24
2442,,,,,,,,,,,,,,1.0,,,2020-07-08
2445,,,,,,,,,,,,,,0.0,,,2020-07-13
2445,,,,,,,,,,,,,,0.0,,,2020-07-12
2445,,,,,,,,,,,,,,0.0,,,2020-07-11
2445,,,,,,,,,,,,,,,,3.0,2021-04-25
2445,,,,,,,,,,,,,,3.0,,,2020-07-10
2445,,,,,,,29.0,,,,,,,,,,2020-12-09
2446,,,,,,,,,,,,,,1.0,,,2020-07-14
2447,,,,,,,,,,,,,,1.0,,,2020-07-15
2447,,,,,,,,,,,,,,,,0.0,2021-04-27
2447,,,,,,,,,,,,,,,,2.0,2021-04-26
2448,,,,,,,,,,,,,,,26.0,,2021-07-07
2448,,,,,,,,,,,,,,1.0,,,2020-07-16
2449,,,,,,,,,,,,,,1.0,,,2020-07-17
2449,,,,,,,,,,,,,,0.0,,,2020-07-18
2450,,,,,,,,,,,,,,0.0,,,2020-07-20
2450,,,,,,,,,,,,,,1.0,,,2020-07-19
2451,,,,,,,,,,,,,,,,4.0,2021-04-28
2451,,,,,,,,,,,,,,,,0.0,2021-04-29
2451,,,,,,,,,,,,39.0,,,,,2020-10-06
2451,,,,,,,,,,,,,,1.0,,,2020-07-21
2453,,,,,,,,,,,,,,2.0,,,2020-07-22
2453,,,,,,,,,,,,,,,,2.0,2021-04-30
2454,,,,,,,,,,,,,,1.0,,,2020-07-23
2454,,,,,141.0,,,,,,,,,,,,2020-11-10
2456,,,,,,,,,,,,,,,,3.0,2021-05-01
2457,,,,,,,,,,,,,,3.0,,,2020-07-24
2458,,,,,,,,,,,,,,1.0,,,2020-07-25
2460,,,,,,,,,,,,,,2.0,,,2020-07-26
2462,,,,,,,,105.0,,,,,,,,,2020-12-13
2462,,,,,,,,,,,,,,2.0,,,2020-07-27
2463,,25.0,,,,,,,,,,,,,,,2020-11-27
2463,,,,,,,,,,,,,,,,7.0,2021-05-02
2463,,,,,,,,,,,,,,,,0.0,2021-05-03
2466,,,,,,,,,74.0,,,,,,,,2021-09-08
2466,,,,,,,,,,,,,,4.0,,,2020-07-28
2467,105.0,,,,,,,,,,,,,,,,2020-12-12
2468,,,,,,,,,,,,,,,,5.0,2021-05-04
2471,,,,,,,,,,,,20.0,,,,,2020-10-07
2472,,,,,,,,,,,,,,6.0,,,2020-07-29
2473,,,,,,,,,,,,,,,,5.0,2021-05-05
2473,,,,,,,,,,,,,,1.0,,,2020-07-30
2475,,,,,,,,,,,,,,,,2.0,2021-05-06
2476,,,,106.0,,,,,,,,,,,,,2021-01-21
2476,,,,,,,,,,,,,,0.0,,,2020-08-01
2476,,,,,,,,,,,,,,0.0,,,2020-08-03
2476,,,,,,,,,,,,,,0.0,,,2020-08-04
2476,,,,,,,,,,,,,,0.0,,,2020-08-02
2476,,,,,,,,,,,,,,3.0,,,2020-07-31
2477,,,,,,,,,,,,,,,,2.0,2021-05-07
2479,,,,,,,,,,,,,,,,2.0,2021-05-08
2479,,,,,,61.0,,,,,,,,,,,2021-01-22
2480,,17.0,,,,,,,,,,,,,,,2020-11-28
2485,,,,,,,,,,,,,,,,6.0,2021-05-09
2487,,,,,,,42.0,,,,,,,,,,2020-12-10
2488,,,,,,,,,,,,,,,,3.0,2021-05-10
2491,,,,,,,,,,,,,,,,3.0,2021-05-11
2491,,,,,,,,,,,,,,15.0,,,2020-08-05
2493,,,,,,,,,,,,,,2.0,,,2020-08-06
2495,,,,,,,,,,,,,,,47.0,,2021-07-08
2496,,,,,,,,,,,,,,3.0,,,2020-08-07
2497,,,,,,,,,,,,,,,,6.0,2021-05-12
2499,,,,,,,,,,,,,,3.0,,,2020-08-08
2501,,,,,,,,,,,,,,,,4.0,2021-05-13
2503,,,,,,,,,,,,,84.0,,,,2021-02-05
2506,,,,,,,,,,,,,,7.0,,,2020-08-09
2507,,,,,,,,,,,,36.0,,,,,2020-10-08
2507,,,,,,,,,,,,,,,,6.0,2021-05-14
2507,,,,,,,,,,,,,,1.0,,,2020-08-10
2510,,,,,,,,,,,,,,,,3.0,2021-05-15
2511,,,,,,,,,,,,,,,16.0,,2021-07-09
2513,,,,,,,,,,,,,,6.0,,,2020-08-11
2516,,,,,,,,,,,,,,3.0,,,2020-08-12
2517,,,,,,,,,,,,,,,,0.0,2021-05-17
2517,,,,,,,,,,,,,,,,7.0,2021-05-16
2519,,,,,,,,,,130.0,,,,,,,2020-10-05
2519,,,,,,,,,,,,,,3.0,,,2020-08-13
2521,,,,,,,34.0,,,,,,,,,,2020-12-11
2522,,,135.0,,,,,,,,,,,,,,2021-01-21
2523,,,,,,,,,,,,,,4.0,,,2020-08-14
2523,,,,,,,,,,,,,,,,6.0,2021-05-18
2524,,,,,,,,62.0,,,,,,,,,2020-12-14
2529,,,,,,,,,,,,,,6.0,,,2020-08-15
2531,,,,,,,,,,,,24.0,,,,,2020-10-09
2532,,52.0,,,,,,,,,,,,,,,2020-11-29
2537,,,,,,,,,,,,,,,,14.0,2021-05-19
2542,,,,,,,,,,,,,,13.0,,,2020-08-16
2544,,,,,,,,,,,,,,2.0,,,2020-08-17
2548,,,,,,,,,,,,,,4.0,,,2020-08-18
2550,,,,,,,,,,,,,,,39.0,,2021-07-10
2551,,,,,,,,,,,,,,0.0,,,2020-08-20
2551,,,,,,,,,,,,,,3.0,,,2020-08-19
2554,,,,,,75.0,,,,,,,,,,,2021-01-23
2554,,,,,,,,,,,,,,3.0,,,2020-08-21
2554,,,,,,,,,,,,,,,,17.0,2021-05-20
2555,,,,,,,,,,,,,,1.0,,,2020-08-22
2558,,,,,,,,,,,,,,3.0,,,2020-08-23
2558,,,,82.0,,,,,,,,,,,,,2021-01-22
2559,,,,,,,,,,,,,56.0,,,,2021-02-06
2560,,,,,,,,,,,,,,0.0,,,2020-08-27
2560,,,,,,,,,,,,,,0.0,,,2020-08-25
2560,,,,,,,,,,,,,,2.0,,,2020-08-24
2560,,,,,,,,,,,,,,0.0,,,2020-08-26
2563,,31.0,,,,,,,,,,,,,,,2020-11-30
2565,,,,,,,,,,,,,,5.0,,,2020-08-28
2570,,,,,,,,,,,203.0,,,,,,2021-01-20
2570,103.0,,,,,,,,,,,,,,,,2020-12-13
2573,,,,,,,,,,,,,,8.0,,,2020-08-29
2574,,,,,,,,,108.0,,,,,,,,2021-09-09
2575,,,,,,,,,,,,44.0,,,,,2020-10-10
2584,,21.0,,,,,,,,,,,,,,,2020-12-01
2587,,,,,,,,,,,,,,14.0,,,2020-08-30
2587,,,,,,,,,,,,,,0.0,,,2020-09-01
2587,,,,,,,,,,,,,,0.0,,,2020-08-31
2588,,,,,,,,,,,,,29.0,,,,2021-02-07
2591,,,,,,,,,,,,,,4.0,,,2020-09-02
2592,,,,,,,,,,,,,,1.0,,,2020-09-03
2599,,,,,,,,,,,,,,,49.0,,2021-07-11
2599,,,,,,,,,,,,,,7.0,,,2020-09-04
2601,,,,,,,,,,,,26.0,,,,,2020-10-11
2603,,,,,,,,,,,,,,4.0,,,2020-09-05
2606,,,,,,,,,,,,,,3.0,,,2020-09-06
2610,,,,,,,,,,,,,,4.0,,,2020-09-07
2610,,26.0,,,,,,,,,,,,,,,2020-12-02
2615,,,,,,,,,,,,,,5.0,,,2020-09-08
2615,45.0,,,,,,,,,,,,,,,,2020-12-14
2616,,,,,,,,,,,,,,0.0,,,2020-09-11
2616,,,,,,,,,,,,,,1.0,,,2020-09-09
2616,,,,,,,,,,,,,,0.0,,,2020-09-10
2617,,,,,,63.0,,,,,,,,,,,2021-01-24
2618,,,,,,,,,,,,,30.0,,,,2021-02-08
2618,,,,,,,,,,,,,,2.0,,,2020-09-12
2619,,,,,,,,,,,,,,1.0,,,2020-09-13
2620,,,,,,,,,,,,,,1.0,,,2020-09-14
2623,,,,,,,102.0,,,,,,,,,,2020-12-12
2625,,,,,,,,,,,,,,0.0,,,2020-09-17
2625,,,,,,,,,,,,,,0.0,,,2020-09-18
2625,,,,,,,,,,,,,,0.0,,,2020-09-16
2625,,,,,,,,,,,,,,5.0,,,2020-09-15
2627,,,,,,,,,,,,,,2.0,,,2020-09-19
2633,,,,,,,,,,,,,,6.0,,,2020-09-20
2634,,,,,,,,110.0,,,,,,,,,2020-12-15
2636,,,,,,,,,,,,,,3.0,,,2020-09-21
2638,,,,,,,,,,,,,,,,84.0,2021-05-21
2642,,32.0,,,,,,,,,,,,,,,2020-12-03
2644,,,,,,,,,,,,,,,45.0,,2021-07-12
2645,,,,,,,,,,,,,,9.0,,,2020-09-22
2649,,,,,,,26.0,,,,,,,,,,2020-12-13
2650,,,,,,,,,,,,,,0.0,,,2020-09-24
2650,,,,,,,,,,,,,,5.0,,,2020-09-23
2651,,,,,,,,,77.0,,,,,,,,2021-09-10
2652,,,,,,,,,,,,,,2.0,,,2020-09-25
2652,,,,,,,,,,,,,34.0,,,,2021-02-09
2658,,,,,,,,,,,,,,6.0,,,2020-09-26
2663,,,,,,46.0,,,,,,,,,,,2021-01-25
2663,48.0,,,,,,,,,,,,,,,,2020-12-15
2664,,,,,,,,,,,,,,6.0,,,2020-09-27
2665,,,,,,,,,,,,,,1.0,,,2020-09-28
2666,,24.0,,,,,,,,,,,,,,,2020-12-04
2666,,,,,,,,,,,,,,1.0,,,2020-09-29
2669,,,,,,,,35.0,,,,,,,,,2020-12-16
2670,,,,,,,,,,,,69.0,,,,,2020-10-12
2672,,,,,,,,,,,,,,6.0,,,2020-09-30
2674,,,,,,,,,,,,,,,,36.0,2021-05-22
2676,,,,,,,,,,,,,24.0,,,,2021-02-10
2678,,,,,,15.0,,,,,,,,,,,2021-01-26
2679,,,,,225.0,,,,,,,,,,,,2020-11-11
2680,,,,,,,31.0,,,,,,,,,,2020-12-14
2683,,,161.0,,,,,,,,,,,,,,2021-01-22
2686,,,,,,,,,,,,,,14.0,,,2020-10-01
2687,,,,,,,,,,,,,,1.0,,,2020-10-02
2691,,,,,,,,,,,,,,4.0,,,2020-10-03
2694,,,,,,,,,,,,,,3.0,,,2020-10-04
2696,,30.0,,,,,,,,,,,,,,,2020-12-05
2701,,,,,,,,,,,,,,7.0,,,2020-10-05
2702,,,,,,,,,,,132.0,,,,,,2021-01-21
2702,,,,,,,,,,,,,26.0,,,,2021-02-11
2707,,,,,,,,,,,,,,6.0,,,2020-10-06
2710,,,,,,,,41.0,,,,,,,,,2020-12-17
2711,,,,,,,,,,,,,,4.0,,,2020-10-07
2711,,,,,,,,,,,,,,,,37.0,2021-05-23
2713,,17.0,,,,,,,,,,,,,,,2020-12-06
2714,,,,,,,34.0,,,,,,,,,,2020-12-15
2720,,,,,,42.0,,,,,,,,,,,2021-01-27
2721,,,,,,,,,,,,,,,77.0,,2021-07-13
2723,,,,,,,,,,,,,,12.0,,,2020-10-08
2724,,,,,,,,,73.0,,,,,,,,2021-09-11
2731,,18.0,,,,,,,,,,,,,,,2020-12-07
2733,,,,,,,,,,,,,,10.0,,,2020-10-09
2738,,,,,,,,,,219.0,,,,,,,2020-10-06
2739,,,,,,,,,,,,,,6.0,,,2020-10-10
2741,,10.0,,,,,,,,,,,,,,,2020-12-08
2746,,,,,,,,,,,,76.0,,,,,2020-10-13
2754,,,,,,,,,,,,,,15.0,,,2020-10-11
2757,,16.0,,,,,,,,,,,,,,,2020-12-09
2761,,,,,,,,,,,,,,,40.0,,2021-07-14
2761,,,78.0,,,,,,,,,,,,,,2021-01-23
2768,105.0,,,,,,,,,,,,,,,,2020-12-16
2771,,14.0,,,,,,,,,,,,,,,2020-12-10
2774,,,,,,,,,,,,,72.0,,,,2021-02-12
2775,,,,,,,,65.0,,,,,,,,,2020-12-18
2782,,,,,,,,,,,,,,28.0,,,2020-10-12
2783,,,,,,,69.0,,,,,,,,,,2020-12-16
2791,,,,,,,,,67.0,,,,,,,,2021-09-12
2792,,,,,,,,,,,,,,10.0,,,2020-10-13
2792,,,,,,72.0,,,,,,,,,,,2021-01-28
2793,,22.0,,,,,,,,,,,,,,,2020-12-11
2804,,,,,,,,,,,,,,12.0,,,2020-10-14
2809,,16.0,,,,,,,,,,,,,,,2020-12-12
2814,,,,,,,,,,,,68.0,,,,,2020-10-14
2814,,,,,,,,,,,,,,10.0,,,2020-10-15
2814,,,,,,,,,,,,,,,53.0,,2021-07-15
2820,,,,,,,,,,,,,46.0,,,,2021-02-13
2822,,13.0,,,,,,,,,,,,,,,2020-12-13
2824,,,,,,,,,,,,,,10.0,,,2020-10-16
2827,,5.0,,,,,,,,,,,,,,,2020-12-14
2832,,,,,,,,,41.0,,,,,,,,2021-09-13
2835,67.0,,,,,,,,,,,,,,,,2020-12-17
2836,,,,278.0,,,,,,,,,,,,,2021-01-23
2838,,,77.0,,,,,,,,,,,,,,2021-01-24
2839,,,,,,,,,,,,,,15.0,,,2020-10-17
2846,,,,,,,,,,,,,,7.0,,,2020-10-18
2847,,20.0,,,,,,,,,,,,,,,2020-12-15
2853,,,,,,,,,,,,,,7.0,,,2020-10-19
2856,,9.0,,,,,,,,,,,,,,,2020-12-16
2857,,,,,,,,82.0,,,,,,,,,2020-12-19
2859,,,,,,67.0,,,,,,,,,,,2021-01-29
2860,,,,,,,,,,,,,,7.0,,,2020-10-20
2862,,,,,,,,,30.0,,,,,,,,2021-09-14
2863,,,,,,,80.0,,,,,,,,,,2020-12-17
2865,,9.0,,,,,,,,,,,,,,,2020-12-17
2867,,,,,,,,10.0,,,,,,,,,2020-12-20
2869,,4.0,,,,,,,,,,,,,,,2020-12-18
2871,,,,,,,,,,,,,51.0,,,,2021-02-14
2876,,,,,,,,,,,,,,,62.0,,2021-07-16
2882,,,,,,,,,,,,,,,,171.0,2021-05-24
2882,,13.0,,,,,,,,,,,,,,,2020-12-19
2886,,,,,,,,,,,,,,26.0,,,2020-10-21
2888,,,,,,,,21.0,,,,,,,,,2020-12-21
2888,,6.0,,,,,,,,,,,,,,,2020-12-20
2891,,3.0,,,,,,,,,,,,,,,2020-12-21
2896,,5.0,,,,,,,,,,,,,,,2020-12-22
2900,,,,,,,37.0,,,,,,,,,,2020-12-18
2905,,,,,,,,17.0,,,,,,,,,2020-12-22
2909,,,,,,,,,,,,,,23.0,,,2020-10-22
2910,,,,,,51.0,,,,,,,,,,,2021-01-30
2910,,14.0,,,,,,,,,,,,,,,2020-12-23
2912,77.0,,,,,,,,,,,,,,,,2020-12-18
2913,,,,,,,,8.0,,,,,,,,,2020-12-23
2914,,0.0,,,,,,,,,,,,,,,2020-12-25
2914,,4.0,,,,,,,,,,,,,,,2020-12-24
2917,,,,,,,,,,,,,,,41.0,,2021-07-17
2919,,,,,240.0,,,,,,,,,,,,2020-11-12
2920,,,,,,,,,,,,,,11.0,,,2020-10-23
2924,,,,,,,,,,,,,53.0,,,,2021-02-15
2927,,,89.0,,,,,,,,,,,,,,2021-01-25
2930,,,,,,,30.0,,,,,,,,,,2020-12-19
2930,,16.0,,,,,,,,,,,,,,,2020-12-26
2931,,,,,,,,,,,229.0,,,,,,2021-01-22
2939,,,,,,,,26.0,,,,,,,,,2020-12-24
2939,,,,,,,,,,,,,,19.0,,,2020-10-24
2945,,,,,,,,,,,,,,,,63.0,2021-05-25
2949,,,,,,,,,,,,,,10.0,,,2020-10-25
2950,,,,,,,,,,,,,26.0,,,,2021-02-16
2957,,27.0,,,,,,,,,,,,,,,2020-12-27
2960,,,,,,,30.0,,,,,,,,,,2020-12-20
2964,,,,,,,,,,,,150.0,,,,,2020-10-15
2966,,,,,,,,,,,,,,17.0,,,2020-10-26
2968,,,,,,,,,,,,,,,51.0,,2021-07-18
2969,,12.0,,,,,,,,,,,,,,,2020-12-28
2970,,,,,,,,,108.0,,,,,,,,2021-09-15
2977,,8.0,,,,,,,,,,,,,,,2020-12-29
2977,,,,,,,,,,,,,,11.0,,,2020-10-27
2978,,,,,,,18.0,,,,,,,,,,2020-12-21
2984,,,,,,74.0,,,,,,,,,,,2021-01-31
2987,75.0,,,,,,,,,,,,,,,,2020-12-19
2988,,,,152.0,,,,,,,,,,,,,2021-01-24
2991,,,,,,,,,,,,,,14.0,,,2020-10-28
2994,,,,,,,,,,,,,,,,49.0,2021-05-26
2994,,,,,,,,55.0,,,,,,,,,2020-12-25
3000,,23.0,,,,,,,,,,,,,,,2020-12-30
3001,,,,,,,23.0,,,,,,,,,,2020-12-22
3002,,,,,83.0,,,,,,,,,,,,2020-11-13
3003,,,76.0,,,,,,,,,,,,,,2021-01-26
3014,,,,,,,,,,,,50.0,,,,,2020-10-16
3014,,,,,,,,,,,,,,23.0,,,2020-10-29
3016,,,,,,,,,,,,,,,48.0,,2021-07-19
3020,,,,,,,,26.0,,,,,,,,,2020-12-26
3020,,,,,,,,,,282.0,,,,,,,2020-10-07
3024,,24.0,,,,,,,,,,,,,,,2020-12-31
3033,,,,,,,,,,,,,,19.0,,,2020-10-30
3038,,,,,,54.0,,,,,,,,,,,2021-02-01
3041,,,,,,,,,,,,,91.0,,,,2021-02-17
3044,,,,,,,43.0,,,,,,,,,,2020-12-23
3044,,,,,,,,,,,,,,11.0,,,2020-10-31
3044,,20.0,,,,,,,,,,,,,,,2021-01-01
3048,,,,,,,,,,,,,,4.0,,,2020-11-01
3050,,,,,,,,,80.0,,,,,,,,2021-09-16
3050,,,,,,,,30.0,,,,,,,,,2020-12-27
3060,,,,,,,,,,,,,19.0,,,,2021-02-18
3063,,,60.0,,,,,,,,,,,,,,2021-01-27
3066,,,,,,,,,,,,,,,50.0,,2021-07-20
3070,,,,,,,,,,,,,,22.0,,,2020-11-02
3078,,,,90.0,,,,,,,,,,,,,2021-01-25
3081,,,,,,,37.0,,,,,,,,,,2020-12-24
3091,,,,,,,,,41.0,,,,,,,,2021-09-17
3091,,47.0,,,,,,,,,,,,,,,2021-01-02
3092,,,,,,,,,,,,,,22.0,,,2020-11-03
3097,,,,,,,,47.0,,,,,,,,,2020-12-28
3097,,,,,,,,,,,,,37.0,,,,2021-02-19
3100,,,37.0,,,,,,,,,,,,,,2021-01-28
3101,,,,,,63.0,,,,,,,,,,,2021-02-02
3101,,,,,,,,,,,,,,9.0,,,2020-11-04
3106,,,,,,,25.0,,,,,,,,,,2020-12-25
3114,,,,,,,,17.0,,,,,,,,,2020-12-29
3117,,,,,,,,,,,,,,,51.0,,2021-07-21
3118,,,,,,,,,,,,,,17.0,,,2020-11-05
3119,,,,,,,,,,,,,22.0,,,,2021-02-20
3124,,,,,,,,,,,193.0,,,,,,2021-01-23
3124,,,,,,,,,33.0,,,,,,,,2021-09-18
3131,,,,,,,,,,,,,12.0,,,,2021-02-21
3135,,,,,,,,,,,,,4.0,,,,2021-02-22
3136,,,,,,,,,,,,,,18.0,,,2020-11-06
3143,156.0,,,,,,,,,,,,,,,,2020-12-20
3144,,,,,,,,,,,,,9.0,,,,2021-02-23
3144,,53.0,,,,,,,,,,,,,,,2021-01-03
3162,,,,,,,,48.0,,,,,,,,,2020-12-30
3164,,,,,,,,,,,,,,28.0,,,2020-11-07
3164,,,,,,,58.0,,,,,,,,,,2020-12-26
3164,,,,,,,,,,,,,,,,170.0,2021-05-27
3166,,,,,,,,,,,,,22.0,,,,2021-02-24
3167,,,,,,66.0,,,,,,,,,,,2021-02-03
3170,,,,,,,,,,,,,,,,6.0,2021-05-28
3170,,,,92.0,,,,,,,,,,,,,2021-01-26
3172,,,,,,,,,,,,,6.0,,,,2021-02-25
3173,,,,,,,,,,,,159.0,,,,,2020-10-17
3173,,,,,,,,,,,,,1.0,,,,2021-02-26
3175,,,,,,,,,,,,,,11.0,,,2020-11-08
3184,,,,,,,,,,,,,11.0,,,,2021-02-27
3189,,45.0,,,,,,,,,,,,,,,2021-01-04
3193,,,93.0,,,,,,,,,,,,,,2021-01-29
3195,,,,,,,,33.0,,,,,,,,,2020-12-31
3196,,,,,,,,,,,,,12.0,,,,2021-02-28
3197,,,,,,,,,,,,,,22.0,,,2020-11-09
3200,,,,,,,,,76.0,,,,,,,,2021-09-19
3201,,,,,,,37.0,,,,,,,,,,2020-12-27
3211,,,,,,,,,,,,,15.0,,,,2021-03-01
3216,,,,,,,,,,,,,,19.0,,,2020-11-10
3217,,,,,,,,,,,,,,,100.0,,2021-07-22
3218,,,,,,,,,,,,,7.0,,,,2021-03-02
3221,,,28.0,,,,,,,,,,,,,,2021-01-30
3223,,,,,,,,,,,,,5.0,,,,2021-03-03
3233,,,,63.0,,,,,,,,,,,,,2021-01-27
3233,,,,,,,,,,,,,10.0,,,,2021-03-04
3236,,47.0,,,,,,,,,,,,,,,2021-01-05
3237,,,,,,,,,,,,,,21.0,,,2020-11-11
3245,,,,,,78.0,,,,,,,,,,,2021-02-04
3246,,,,,,,,51.0,,,,,,,,,2021-01-01
3249,,,,,,,,,,,,,16.0,,,,2021-03-05
3250,,,,,,,,,,,,77.0,,,,,2020-10-18
3251,,,30.0,,,,,,,,,,,,,,2021-01-31
3251,,,,,,,,,51.0,,,,,,,,2021-09-20
3258,,,,,,,,,,,,,,,41.0,,2021-07-23
3258,,,,,,,,12.0,,,,,,,,,2021-01-02
3270,,,,,,,69.0,,,,,,,,,,2020-12-28
3271,,,,,,,,,,,,,22.0,,,,2021-03-06
3274,,,,,,,,,23.0,,,,,,,,2021-09-21
3278,,42.0,,,,,,,,,,,,,,,2021-01-06
3281,,,,,,,,,,,,,10.0,,,,2021-03-07
3286,,,,,,,,,,,,,,49.0,,,2020-11-12
3291,,,,,,,,,,271.0,,,,,,,2020-10-08
3294,,,,,,,,,,,,,13.0,,,,2021-03-08
3296,,,,,,51.0,,,,,,,,,,,2021-02-05
